"id" ;"levenshtein_text_first_255" ;"diff_ari" ;"diff_characters_text" ;"diff_coleman_liau_text" ;"diff_complexwords_text" ;"diff_flesch_kincaid_text" ;"diff_flesch_reading_text" ;"diff_gunning_fog_text" ;"diff_sentences_text" ;"diff_smog_index_text" ;"diff_smog_text" ;"diff_syllables_text" ;"diff_words_text" ;"good" ;"comm_name"
62,831 ;174 ;4.06 ;1,745 ;0.644 ;64 ;2.659 ;2.766 ;2 ;12 ;1.5 ;1.565 ;607 ;381 ;yes ;chemistry.stackexchange.com
62,836 ;202 ;2.148 ;330 ;1.843 ;10 ;1.022 ;4.924 ;1.2 ;2 ;0.77 ;0.802 ;98 ;62 ;yes ;chemistry.stackexchange.com
62,843 ;204 ;5.881 ;87 ;5.276 ;3 ;2.318 ;10.709 ;2.4 ;3 ;1.824 ;1.902 ;52 ;36 ;yes ;chemistry.stackexchange.com
62,843 ;202 ;2.671 ;129 ;0.481 ;10 ;0.052 ;7.77 ;0.4 ;3 ;1.037 ;1.082 ;63 ;31 ;yes ;chemistry.stackexchange.com
62,845 ;221 ;0.535 ;267 ;3.066 ;8 ;0.943 ;0.065 ;0.4 ;3 ;0.267 ;0.279 ;115 ;81 ;no ;chemistry.stackexchange.com
62,845 ;190 ;2.713 ;301 ;0.371 ;7 ;3.069 ;13.394 ;4 ;4 ;3.027 ;3.158 ;115 ;83 ;no ;chemistry.stackexchange.com
62,846 ;216 ;10.593 ;564 ;0.587 ;22 ;7.133 ;12.233 ;8 ;11 ;4.118 ;4.296 ;201 ;123 ;yes ;chemistry.stackexchange.com
62,846 ;199 ;2.845 ;692 ;1.585 ;25 ;2.422 ;6.049 ;2 ;8 ;1.799 ;1.876 ;239 ;153 ;yes ;chemistry.stackexchange.com
62,849 ;209 ;0.294 ;521 ;3.574 ;20 ;1.776 ;1.336 ;0.8 ;11 ;0.704 ;0.735 ;147 ;93 ;yes ;chemistry.stackexchange.com
62,849 ;211 ;0.422 ;592 ;0.065 ;13 ;0.595 ;2.575 ;0.8 ;7 ;0.636 ;0.664 ;213 ;157 ;yes ;chemistry.stackexchange.com
62,850 ;199 ;1.993 ;88 ;0.061 ;6 ;0.552 ;3.315 ;0 ;2 ;0.816 ;0.852 ;39 ;22 ;yes ;chemistry.stackexchange.com
62,851 ;211 ;8.6 ;637 ;3.688 ;41 ;3.389 ;1.324 ;2.4 ;8 ;0.355 ;0.371 ;275 ;167 ;yes ;chemistry.stackexchange.com
62,851 ;203 ;4.838 ;765 ;1.516 ;44 ;6.166 ;16.958 ;7.6 ;5 ;5.562 ;5.801 ;313 ;197 ;yes ;chemistry.stackexchange.com
62,855 ;200 ;0.304 ;193 ;0.209 ;4 ;0.109 ;0.897 ;0.8 ;3 ;0.535 ;0.558 ;69 ;42 ;yes ;chemistry.stackexchange.com
62,855 ;206 ;0.893 ;133 ;0.956 ;1 ;1.921 ;13.316 ;1.6 ;2 ;1.206 ;1.258 ;38 ;33 ;yes ;chemistry.stackexchange.com
62,857 ;193 ;10.954 ;1,723 ;8.979 ;51 ;8.225 ;36.98 ;10 ;17 ;8.536 ;8.903 ;573 ;374 ;yes ;chemistry.stackexchange.com
62,859 ;183 ;1.919 ;61 ;2.92 ;2 ;0.477 ;1.94 ;0 ;1 ;0 ;0 ;14 ;9 ;yes ;chemistry.stackexchange.com
62,859 ;193 ;3.797 ;39 ;3.81 ;1 ;1.368 ;4.285 ;1.6 ;1 ;1.265 ;1.319 ;7 ;4 ;yes ;chemistry.stackexchange.com
62,860 ;191 ;14.451 ;555 ;2.282 ;14 ;12.854 ;28.48 ;13.6 ;0 ;5.539 ;5.777 ;207 ;143 ;no ;chemistry.stackexchange.com
62,860 ;197 ;18.124 ;632 ;3.198 ;18 ;15.59 ;50.624 ;16.4 ;1 ;7.775 ;8.109 ;231 ;151 ;no ;chemistry.stackexchange.com
62,865 ;204 ;0.685 ;1,396 ;0.856 ;56 ;1.096 ;7.856 ;2.4 ;15 ;2.204 ;2.299 ;498 ;315 ;yes ;chemistry.stackexchange.com
62,865 ;210 ;0.023 ;1,263 ;1.326 ;41 ;0.977 ;3.143 ;1.6 ;14 ;1.23 ;1.283 ;434 ;281 ;yes ;chemistry.stackexchange.com
62,866 ;191 ;0.18 ;69 ;1.108 ;2 ;2.383 ;13.284 ;4.4 ;2 ;2.847 ;2.969 ;16 ;14 ;yes ;chemistry.stackexchange.com
62,866 ;184 ;1.698 ;47 ;1.998 ;3 ;0.538 ;7.059 ;2.8 ;0 ;1.582 ;1.65 ;9 ;9 ;yes ;chemistry.stackexchange.com
62,868 ;198 ;1.849 ;240 ;1.408 ;1 ;1.071 ;11.472 ;2.4 ;2 ;1.231 ;1.284 ;83 ;57 ;yes ;chemistry.stackexchange.com
62,872 ;206 ;14.912 ;1,376 ;12.55 ;54 ;9.622 ;51.62 ;8.8 ;4 ;6.016 ;6.275 ;412 ;189 ;no ;chemistry.stackexchange.com
62,872 ;210 ;11.975 ;210 ;2.816 ;9 ;9.572 ;31.151 ;9.6 ;4 ;4.9 ;5.111 ;78 ;43 ;no ;chemistry.stackexchange.com
62,978 ;224 ;4.655 ;2,019 ;2.867 ;61 ;5.05 ;5.756 ;4.4 ;17 ;1.784 ;1.861 ;806 ;597 ;yes ;chemistry.stackexchange.com
63,045 ;204 ;1.267 ;37 ;0.333 ;4 ;1.272 ;5.555 ;3.2 ;0 ;2.092 ;2.182 ;14 ;8 ;yes ;chemistry.stackexchange.com
63,048 ;210 ;3.023 ;276 ;2.046 ;10 ;2.711 ;2.837 ;3.2 ;8 ;0.817 ;0.851 ;82 ;39 ;yes ;chemistry.stackexchange.com
63,050 ;211 ;2.483 ;1,355 ;2.636 ;29 ;1.941 ;9.736 ;0.8 ;18 ;0.757 ;0.789 ;471 ;324 ;yes ;chemistry.stackexchange.com
63,052 ;215 ;13.805 ;1,162 ;4.633 ;38 ;9.105 ;26.451 ;8.4 ;0 ;4.743 ;4.948 ;352 ;218 ;yes ;chemistry.stackexchange.com
63,053 ;223 ;2.388 ;2,624 ;0.954 ;78 ;1.911 ;0.368 ;2 ;17 ;0.322 ;0.336 ;952 ;640 ;yes ;chemistry.stackexchange.com
63,054 ;205 ;2.72 ;202 ;2.369 ;6 ;1.256 ;3.219 ;2.4 ;2 ;1.292 ;1.348 ;68 ;49 ;yes ;chemistry.stackexchange.com
63,055 ;197 ;0.704 ;155 ;0.039 ;6 ;0.002 ;2.413 ;0.4 ;1 ;0.415 ;0.433 ;44 ;32 ;yes ;chemistry.stackexchange.com
63,057 ;208 ;1.689 ;731 ;4.269 ;17 ;0.153 ;7.903 ;0 ;11 ;0.318 ;0.331 ;285 ;216 ;yes ;chemistry.stackexchange.com
63,059 ;216 ;10.096 ;759 ;5.998 ;30 ;9.556 ;12.613 ;8.4 ;11 ;3.116 ;3.25 ;241 ;153 ;no ;chemistry.stackexchange.com
63,060 ;210 ;10.937 ;563 ;4.763 ;16 ;10.291 ;18.4 ;10 ;9 ;1.529 ;1.595 ;174 ;117 ;no ;chemistry.stackexchange.com
63,061 ;188 ;2.288 ;1,240 ;2.444 ;30 ;1.275 ;7.955 ;0.8 ;14 ;0.575 ;0.599 ;427 ;278 ;yes ;chemistry.stackexchange.com
63,064 ;142 ;11.035 ;801 ;1.41 ;15 ;8.985 ;18.247 ;8.8 ;11 ;0.786 ;0.82 ;299 ;224 ;yes ;chemistry.stackexchange.com
63,070 ;209 ;1.709 ;1,943 ;0.938 ;52 ;0.775 ;2.135 ;0.4 ;26 ;0 ;0 ;671 ;463 ;no ;chemistry.stackexchange.com
63,071 ;197 ;0.041 ;464 ;0.385 ;12 ;0.982 ;7.99 ;1.6 ;10 ;0.867 ;0.905 ;152 ;110 ;no ;chemistry.stackexchange.com
63,074 ;223 ;1.403 ;60 ;0.39 ;1 ;0.754 ;0.698 ;2 ;2 ;1.365 ;1.423 ;26 ;12 ;yes ;chemistry.stackexchange.com
63,075 ;214 ;1.204 ;299 ;1.715 ;9 ;0.429 ;15.101 ;1.2 ;3 ;0.175 ;0.182 ;108 ;78 ;no ;chemistry.stackexchange.com
63,077 ;213 ;5.387 ;612 ;2.526 ;15 ;3.402 ;9.551 ;2.4 ;2 ;1.494 ;1.558 ;202 ;126 ;no ;chemistry.stackexchange.com
63,078 ;198 ;4.711 ;239 ;4.931 ;15 ;5.401 ;35.989 ;5.2 ;3 ;2.779 ;2.898 ;96 ;43 ;yes ;chemistry.stackexchange.com
63,079 ;197 ;5.84 ;232 ;3.395 ;6 ;4.212 ;16.219 ;2.8 ;1 ;1.777 ;1.853 ;80 ;50 ;no ;chemistry.stackexchange.com
63,080 ;223 ;0.694 ;1,358 ;0.481 ;11 ;0.621 ;11.141 ;2 ;20 ;2.149 ;2.241 ;450 ;341 ;yes ;chemistry.stackexchange.com
63,080 ;169 ;0.382 ;1,552 ;3.432 ;17 ;2.525 ;32.215 ;1.6 ;23 ;1.403 ;1.463 ;518 ;390 ;yes ;chemistry.stackexchange.com
63,086 ;211 ;6.342 ;577 ;1.573 ;8 ;4.144 ;11.597 ;2.8 ;2 ;1.465 ;1.529 ;175 ;106 ;yes ;chemistry.stackexchange.com
63,087 ;201 ;1.03 ;774 ;3.035 ;16 ;1.302 ;17.161 ;2.8 ;9 ;1.482 ;1.545 ;256 ;186 ;no ;chemistry.stackexchange.com
63,087 ;186 ;0.43 ;281 ;3.553 ;17 ;1.565 ;3.284 ;0.4 ;5 ;0.105 ;0.11 ;90 ;48 ;no ;chemistry.stackexchange.com
63,091 ;224 ;17.145 ;4,246 ;2.56 ;131 ;14.028 ;29.363 ;14.4 ;53 ;3.477 ;3.627 ;1,454 ;981 ;yes ;chemistry.stackexchange.com
63,094 ;206 ;6.776 ;463 ;0.301 ;22 ;6.2 ;19.461 ;6.4 ;1 ;4.114 ;4.291 ;168 ;100 ;no ;chemistry.stackexchange.com
63,096 ;129 ;5.332 ;68 ;4.135 ;1 ;3.295 ;10.716 ;4 ;1 ;3.162 ;3.298 ;20 ;15 ;no ;chemistry.stackexchange.com
63,100 ;174 ;1.956 ;340 ;0.475 ;13 ;2.787 ;11.517 ;2.4 ;6 ;1.587 ;1.655 ;118 ;70 ;yes ;chemistry.stackexchange.com
63,105 ;210 ;0.448 ;275 ;0.716 ;16 ;0.437 ;3.58 ;2 ;3 ;2.334 ;2.434 ;93 ;58 ;yes ;chemistry.stackexchange.com
63,110 ;209 ;1.48 ;122 ;2.297 ;5 ;1.196 ;9.85 ;0.8 ;1 ;0.593 ;0.619 ;41 ;15 ;yes ;chemistry.stackexchange.com
63,111 ;207 ;21.925 ;161 ;10.911 ;8 ;15.912 ;64.212 ;17.2 ;0 ;15.492 ;16.158 ;57 ;28 ;yes ;chemistry.stackexchange.com
63,115 ;209 ;5.139 ;215 ;4.176 ;8 ;4.223 ;21.018 ;2.8 ;1 ;2.052 ;2.14 ;73 ;38 ;no ;chemistry.stackexchange.com
63,115 ;205 ;0.42 ;97 ;0.42 ;1 ;0.35 ;2.81 ;2 ;2 ;1.038 ;1.082 ;37 ;23 ;no ;chemistry.stackexchange.com
63,116 ;197 ;5.944 ;211 ;3.281 ;2 ;5.767 ;5.128 ;1.6 ;0 ;1.198 ;1.25 ;81 ;61 ;yes ;chemistry.stackexchange.com
63,118 ;208 ;5.1 ;103 ;3.772 ;2 ;2.454 ;10.173 ;2.8 ;3 ;1.421 ;1.482 ;49 ;38 ;yes ;chemistry.stackexchange.com
63,119 ;204 ;4.612 ;35 ;3.855 ;5 ;2.309 ;11.107 ;0.8 ;2 ;0.464 ;0.484 ;32 ;31 ;yes ;chemistry.stackexchange.com
63,121 ;203 ;0.057 ;914 ;0.345 ;45 ;1.571 ;10.491 ;1.6 ;12 ;0.803 ;0.837 ;342 ;197 ;yes ;chemistry.stackexchange.com
63,123 ;215 ;9.232 ;65 ;8.335 ;0 ;5.861 ;27.181 ;5.6 ;8 ;3.839 ;4.004 ;38 ;38 ;yes ;chemistry.stackexchange.com
63,123 ;218 ;2.883 ;169 ;3.303 ;7 ;0.146 ;2.659 ;0 ;7 ;0.345 ;0.36 ;76 ;52 ;yes ;chemistry.stackexchange.com
63,124 ;213 ;5.33 ;54 ;7.134 ;5 ;3.455 ;26.11 ;3.6 ;2 ;3.606 ;3.761 ;29 ;39 ;yes ;chemistry.stackexchange.com
63,124 ;229 ;1.019 ;158 ;2.102 ;2 ;2.26 ;3.73 ;2 ;1 ;0.578 ;0.603 ;67 ;53 ;yes ;chemistry.stackexchange.com
63,126 ;228 ;5.783 ;883 ;2.465 ;29 ;3.969 ;12.026 ;4 ;12 ;2.168 ;2.262 ;327 ;232 ;yes ;chemistry.stackexchange.com
63,126 ;225 ;4.98 ;132 ;0.248 ;8 ;3.648 ;4.864 ;4 ;4 ;1.582 ;1.65 ;48 ;22 ;yes ;chemistry.stackexchange.com
63,127 ;211 ;0.899 ;50 ;1.27 ;4 ;2.227 ;16.385 ;2.8 ;1 ;2.16 ;2.253 ;9 ;18 ;yes ;chemistry.stackexchange.com
63,130 ;189 ;1.946 ;36 ;2.496 ;8 ;4.939 ;32.744 ;7.2 ;0 ;4.01 ;4.182 ;24 ;6 ;yes ;chemistry.stackexchange.com
63,130 ;208 ;2.276 ;1,128 ;3.344 ;5 ;1.702 ;32.688 ;4.8 ;12 ;3.841 ;4.006 ;369 ;310 ;yes ;chemistry.stackexchange.com
63,134 ;210 ;1.371 ;1,359 ;4.372 ;54 ;0.936 ;13.474 ;1.6 ;16 ;1.256 ;1.31 ;486 ;292 ;yes ;chemistry.stackexchange.com
63,135 ;203 ;5.245 ;1,021 ;0.382 ;29 ;2.243 ;4.362 ;2.8 ;7 ;1.653 ;1.724 ;335 ;226 ;yes ;chemistry.stackexchange.com
63,135 ;195 ;7.625 ;872 ;3.38 ;26 ;5.171 ;16.692 ;4.4 ;4 ;2.849 ;2.972 ;286 ;183 ;yes ;chemistry.stackexchange.com
63,137 ;216 ;0.94 ;19 ;1.28 ;5 ;2.682 ;18.931 ;2 ;0 ;1.268 ;1.323 ;26 ;1 ;yes ;chemistry.stackexchange.com
63,137 ;210 ;1.926 ;304 ;1.646 ;12 ;2.554 ;3.909 ;1.6 ;2 ;1.828 ;1.906 ;124 ;69 ;yes ;chemistry.stackexchange.com
63,138 ;213 ;0.901 ;1,423 ;5.604 ;45 ;2.565 ;3.631 ;3.2 ;11 ;1.24 ;1.294 ;559 ;410 ;yes ;chemistry.stackexchange.com
63,138 ;208 ;3.767 ;1,746 ;5.97 ;52 ;2.437 ;18.653 ;2.8 ;13 ;1.8 ;1.877 ;657 ;478 ;yes ;chemistry.stackexchange.com
63,141 ;191 ;1.799 ;143 ;2.986 ;10 ;2.165 ;14.773 ;0.4 ;4 ;0.078 ;0.082 ;54 ;37 ;no ;chemistry.stackexchange.com
63,142 ;203 ;1.755 ;483 ;2.342 ;11 ;2.824 ;17.82 ;1.6 ;8 ;1.482 ;1.546 ;181 ;127 ;yes ;chemistry.stackexchange.com
63,144 ;228 ;0.621 ;77 ;9.426 ;5 ;0.561 ;20.617 ;2.8 ;2 ;0.316 ;0.33 ;8 ;24 ;no ;chemistry.stackexchange.com
63,146 ;202 ;10.597 ;1,935 ;5.793 ;100 ;9.019 ;40.573 ;10 ;6 ;6.764 ;7.055 ;696 ;358 ;yes ;chemistry.stackexchange.com
63,146 ;199 ;7.07 ;2,433 ;3.777 ;110 ;5.676 ;26.271 ;6.4 ;16 ;4.389 ;4.578 ;867 ;482 ;yes ;chemistry.stackexchange.com
63,147 ;219 ;0.068 ;347 ;1.212 ;13 ;0.012 ;3.293 ;0.4 ;3 ;0.067 ;0.069 ;118 ;66 ;yes ;chemistry.stackexchange.com
63,147 ;168 ;0.45 ;236 ;4.064 ;10 ;1.228 ;4.019 ;1.2 ;2 ;0.737 ;0.769 ;65 ;32 ;yes ;chemistry.stackexchange.com
63,148 ;226 ;2.279 ;142 ;6.779 ;3 ;2.75 ;10.563 ;5.2 ;0 ;1.622 ;1.692 ;70 ;68 ;yes ;chemistry.stackexchange.com
63,150 ;218 ;0.506 ;362 ;1.079 ;7 ;0.858 ;4.877 ;1.2 ;5 ;0.88 ;0.918 ;124 ;95 ;yes ;chemistry.stackexchange.com
63,150 ;227 ;3.632 ;278 ;0.813 ;8 ;2.511 ;7.379 ;2.8 ;1 ;1.575 ;1.643 ;92 ;67 ;yes ;chemistry.stackexchange.com
63,151 ;222 ;1.357 ;3,010 ;1.071 ;102 ;2.302 ;14.723 ;2.4 ;35 ;1.629 ;1.699 ;1,034 ;683 ;yes ;chemistry.stackexchange.com
63,151 ;214 ;0.498 ;3,010 ;4.822 ;115 ;0.039 ;11.677 ;0.4 ;35 ;1.174 ;1.225 ;1,036 ;643 ;yes ;chemistry.stackexchange.com
63,154 ;215 ;4.824 ;1,559 ;3.724 ;65 ;5.271 ;28.364 ;5.6 ;16 ;4.364 ;4.551 ;579 ;355 ;yes ;chemistry.stackexchange.com
63,155 ;208 ;5.562 ;182 ;2.758 ;5 ;4.182 ;15.177 ;3.2 ;6 ;1.857 ;1.937 ;74 ;70 ;yes ;chemistry.stackexchange.com
63,155 ;199 ;2.647 ;1,198 ;2.191 ;32 ;2.128 ;0.416 ;1.2 ;12 ;0 ;0 ;434 ;316 ;yes ;chemistry.stackexchange.com
63,156 ;201 ;3.006 ;222 ;0.563 ;2 ;0.816 ;3.251 ;0 ;0 ;0.345 ;0.36 ;55 ;46 ;yes ;chemistry.stackexchange.com
63,158 ;217 ;9.264 ;653 ;4.77 ;27 ;7.687 ;32.851 ;8.4 ;2 ;5.376 ;5.606 ;226 ;125 ;no ;chemistry.stackexchange.com
63,158 ;197 ;8.746 ;70 ;0.506 ;4 ;8.903 ;25.539 ;9.2 ;3 ;4.572 ;4.768 ;43 ;27 ;no ;chemistry.stackexchange.com
63,163 ;189 ;0.029 ;442 ;1.577 ;10 ;0.06 ;9.864 ;2.8 ;6 ;0.839 ;0.874 ;156 ;108 ;no ;chemistry.stackexchange.com
63,164 ;197 ;3.406 ;247 ;0.909 ;10 ;2.053 ;2.858 ;0.8 ;7 ;2.583 ;2.694 ;84 ;53 ;yes ;chemistry.stackexchange.com
63,168 ;202 ;1.133 ;299 ;0.862 ;10 ;0.985 ;5.476 ;0.8 ;3 ;0.448 ;0.466 ;104 ;70 ;no ;chemistry.stackexchange.com
63,168 ;188 ;9.299 ;922 ;3.555 ;32 ;6.443 ;17.504 ;6.8 ;6 ;4.629 ;4.829 ;320 ;199 ;no ;chemistry.stackexchange.com
63,169 ;102 ;5.682 ;1,415 ;1.79 ;40 ;4.067 ;14.02 ;3.2 ;11 ;1.657 ;1.729 ;511 ;343 ;yes ;chemistry.stackexchange.com
63,172 ;196 ;2.45 ;1,597 ;8.221 ;57 ;2.311 ;34.108 ;2.8 ;12 ;2.338 ;2.439 ;586 ;392 ;yes ;chemistry.stackexchange.com
63,172 ;229 ;8.298 ;940 ;7.284 ;49 ;5.8 ;29.921 ;6.4 ;3 ;5.445 ;5.679 ;315 ;161 ;yes ;chemistry.stackexchange.com
63,173 ;202 ;6.127 ;1,198 ;3.816 ;61 ;4.609 ;19.24 ;5.6 ;10 ;4.031 ;4.205 ;431 ;226 ;yes ;chemistry.stackexchange.com
63,175 ;189 ;4.437 ;134 ;3.798 ;4 ;2.814 ;12.336 ;2 ;0 ;1.363 ;1.422 ;41 ;22 ;no ;chemistry.stackexchange.com
63,176 ;209 ;4.915 ;547 ;0.962 ;22 ;5.367 ;20.856 ;6 ;3 ;3.902 ;4.071 ;212 ;139 ;yes ;chemistry.stackexchange.com
63,177 ;200 ;1.151 ;118 ;2.65 ;2 ;0.415 ;0.466 ;0.8 ;1 ;0.353 ;0.368 ;25 ;15 ;yes ;chemistry.stackexchange.com
63,180 ;201 ;6.268 ;226 ;6.314 ;7 ;5.504 ;35.124 ;6.8 ;6 ;5.046 ;5.263 ;75 ;80 ;yes ;chemistry.stackexchange.com
63,180 ;214 ;3.512 ;392 ;4.541 ;11 ;1.771 ;10.264 ;2.4 ;5 ;2.306 ;2.405 ;125 ;85 ;yes ;chemistry.stackexchange.com
63,183 ;212 ;6.815 ;188 ;2.332 ;5 ;4.794 ;13.885 ;4.8 ;0 ;2.739 ;2.856 ;59 ;46 ;no ;chemistry.stackexchange.com
63,184 ;205 ;4.845 ;1,001 ;3.808 ;43 ;4.475 ;22.825 ;3.6 ;10 ;2.268 ;2.366 ;365 ;206 ;yes ;chemistry.stackexchange.com
63,186 ;210 ;2.904 ;84 ;0.746 ;1 ;2.596 ;0.445 ;1.2 ;2 ;0.953 ;0.993 ;36 ;31 ;yes ;chemistry.stackexchange.com
63,187 ;217 ;67.794 ;148 ;1.272 ;14 ;52.18 ;126.141 ;53.2 ;8 ;14.736 ;15.369 ;60 ;19 ;yes ;chemistry.stackexchange.com
63,187 ;211 ;70.408 ;340 ;2.605 ;10 ;54.439 ;144.068 ;55.2 ;3 ;16.203 ;16.9 ;116 ;76 ;yes ;chemistry.stackexchange.com
63,189 ;217 ;1.861 ;215 ;3.269 ;17 ;1.625 ;14.332 ;2.4 ;2 ;1.93 ;2.014 ;76 ;29 ;yes ;chemistry.stackexchange.com
63,189 ;198 ;0.753 ;273 ;0.608 ;7 ;0.634 ;3.595 ;0.4 ;3 ;0.463 ;0.483 ;100 ;66 ;yes ;chemistry.stackexchange.com
63,190 ;203 ;0.006 ;25 ;0.885 ;4 ;1.071 ;5.131 ;1.2 ;0 ;1.072 ;1.118 ;21 ;10 ;yes ;chemistry.stackexchange.com
63,190 ;184 ;1.905 ;143 ;0.923 ;10 ;1.655 ;2.453 ;3.6 ;0 ;2.464 ;2.57 ;50 ;37 ;yes ;chemistry.stackexchange.com
63,191 ;221 ;4.319 ;489 ;1.878 ;16 ;3.389 ;14.253 ;2.4 ;8 ;1.23 ;1.283 ;177 ;122 ;no ;chemistry.stackexchange.com
63,193 ;214 ;0.594 ;122 ;7.788 ;12 ;0.881 ;16.604 ;0.4 ;2 ;1.738 ;1.813 ;27 ;3 ;yes ;chemistry.stackexchange.com
63,193 ;221 ;9.186 ;44 ;3.067 ;6 ;8.156 ;28.784 ;8.8 ;3 ;5.614 ;5.855 ;23 ;8 ;yes ;chemistry.stackexchange.com
63,194 ;203 ;0.36 ;641 ;3.994 ;13 ;0.862 ;6.476 ;0.8 ;5 ;1 ;1.043 ;231 ;169 ;yes ;chemistry.stackexchange.com
63,194 ;219 ;2.764 ;737 ;1.41 ;26 ;2.761 ;13.962 ;2.4 ;6 ;1.695 ;1.768 ;261 ;168 ;yes ;chemistry.stackexchange.com
63,195 ;210 ;1.977 ;4 ;1.097 ;3 ;0.384 ;1.166 ;0.4 ;1 ;0.316 ;0.33 ;11 ;5 ;yes ;chemistry.stackexchange.com
63,195 ;203 ;0.102 ;292 ;2.269 ;1 ;0.098 ;5.396 ;0.8 ;3 ;1.937 ;2.02 ;99 ;82 ;yes ;chemistry.stackexchange.com
63,197 ;213 ;7.177 ;759 ;0.793 ;11 ;4.856 ;4.138 ;4.8 ;3 ;0.882 ;0.92 ;251 ;203 ;no ;chemistry.stackexchange.com
63,197 ;209 ;5.302 ;471 ;0.379 ;15 ;4.374 ;10.7 ;6 ;1 ;3.135 ;3.27 ;163 ;126 ;no ;chemistry.stackexchange.com
63,207 ;227 ;5.029 ;617 ;6.289 ;28 ;3.441 ;24.675 ;4 ;6 ;4.003 ;4.175 ;220 ;128 ;yes ;chemistry.stackexchange.com
63,208 ;207 ;1.585 ;985 ;0.049 ;44 ;1.423 ;4.701 ;3.2 ;8 ;2.536 ;2.645 ;356 ;218 ;yes ;chemistry.stackexchange.com
63,212 ;208 ;1.436 ;90 ;2.839 ;6 ;2.744 ;22.645 ;2 ;1 ;1.741 ;1.816 ;39 ;13 ;yes ;chemistry.stackexchange.com
63,212 ;196 ;1.691 ;300 ;0.101 ;6 ;0.967 ;0.627 ;1.6 ;5 ;1.038 ;1.082 ;103 ;70 ;yes ;chemistry.stackexchange.com
63,215 ;199 ;0.061 ;171 ;1.64 ;3 ;0.174 ;5.7 ;0.8 ;2 ;0.201 ;0.21 ;57 ;46 ;no ;chemistry.stackexchange.com
63,215 ;202 ;8.336 ;662 ;3.765 ;28 ;7.331 ;30.742 ;7.6 ;2 ;5.294 ;5.522 ;236 ;134 ;no ;chemistry.stackexchange.com
63,218 ;207 ;1.252 ;232 ;6.639 ;8 ;2.298 ;0.828 ;2.4 ;3 ;1.34 ;1.398 ;124 ;101 ;no ;chemistry.stackexchange.com
63,218 ;200 ;3.616 ;863 ;4.527 ;26 ;1.488 ;10.68 ;1.2 ;10 ;0.832 ;0.868 ;310 ;207 ;no ;chemistry.stackexchange.com
63,222 ;211 ;8.291 ;1,791 ;3.907 ;74 ;6.91 ;31.132 ;8.4 ;11 ;6.446 ;6.723 ;639 ;364 ;yes ;chemistry.stackexchange.com
63,222 ;192 ;5.372 ;195 ;3.091 ;2 ;4.224 ;14.256 ;2 ;1 ;0.647 ;0.674 ;69 ;46 ;yes ;chemistry.stackexchange.com
63,225 ;212 ;6.803 ;741 ;1.087 ;32 ;6.246 ;23.644 ;7.6 ;4 ;4.921 ;5.132 ;273 ;170 ;yes ;chemistry.stackexchange.com
63,225 ;198 ;13.69 ;976 ;7.572 ;37 ;10.423 ;36.134 ;11.2 ;5 ;7.529 ;7.852 ;351 ;225 ;yes ;chemistry.stackexchange.com
63,228 ;215 ;4.938 ;1,373 ;2.087 ;66 ;4.279 ;19.03 ;4.4 ;6 ;2.7 ;2.816 ;510 ;269 ;yes ;chemistry.stackexchange.com
63,228 ;192 ;3.217 ;477 ;1.272 ;28 ;0.696 ;2.847 ;0.4 ;10 ;0 ;0 ;208 ;121 ;yes ;chemistry.stackexchange.com
63,229 ;187 ;7.584 ;2,424 ;1.663 ;90 ;5.548 ;11.8 ;4.4 ;21 ;3.826 ;3.991 ;838 ;538 ;yes ;chemistry.stackexchange.com
63,231 ;194 ;9.757 ;951 ;8.825 ;51 ;6.814 ;36.386 ;6 ;9 ;4.191 ;4.372 ;349 ;180 ;yes ;chemistry.stackexchange.com
63,231 ;212 ;16.296 ;1,030 ;17.021 ;57 ;13.531 ;78.904 ;14.4 ;10 ;11.937 ;12.451 ;382 ;197 ;yes ;chemistry.stackexchange.com
63,233 ;218 ;10.31 ;1,069 ;8.166 ;17 ;7.903 ;43.196 ;9.6 ;19 ;8.463 ;8.828 ;397 ;362 ;yes ;chemistry.stackexchange.com
63,233 ;214 ;0.667 ;1,134 ;0.219 ;13 ;0.498 ;1.814 ;0.8 ;14 ;1.522 ;1.587 ;406 ;311 ;yes ;chemistry.stackexchange.com
63,236 ;206 ;4.287 ;381 ;5.126 ;14 ;2.867 ;19.887 ;1.6 ;4 ;1.628 ;1.699 ;131 ;73 ;no ;chemistry.stackexchange.com
63,238 ;203 ;5.122 ;217 ;1.82 ;9 ;5.513 ;26.463 ;7.6 ;5 ;6.124 ;6.388 ;65 ;64 ;no ;chemistry.stackexchange.com
63,238 ;218 ;1.324 ;161 ;0.301 ;4 ;0.976 ;3.134 ;2.4 ;3 ;2.586 ;2.697 ;58 ;43 ;no ;chemistry.stackexchange.com
63,240 ;207 ;3.742 ;1,883 ;0.201 ;56 ;1.744 ;4.253 ;0.8 ;15 ;0.241 ;0.251 ;639 ;420 ;yes ;chemistry.stackexchange.com
63,240 ;201 ;3.025 ;263 ;2.011 ;15 ;3.362 ;19.062 ;3.6 ;3 ;2.501 ;2.609 ;98 ;53 ;yes ;chemistry.stackexchange.com
63,242 ;238 ;3.282 ;276 ;0.311 ;11 ;3.082 ;8.44 ;2.8 ;3 ;1.03 ;1.074 ;92 ;59 ;yes ;chemistry.stackexchange.com
