"id" ;"levenshtein_text_first_255" ;"diff_ari" ;"diff_characters_text" ;"diff_coleman_liau_text" ;"diff_complexwords_text" ;"diff_flesch_kincaid_text" ;"diff_flesch_reading_text" ;"diff_gunning_fog_text" ;"diff_sentences_text" ;"diff_smog_index_text" ;"diff_smog_text" ;"diff_syllables_text" ;"diff_words_text" ;"good" ;"comm_name"
18,695 ;222 ;6.4 ;1,433 ;4.987 ;42 ;3.541 ;16.791 ;2.4 ;11 ;2.016 ;2.103 ;459 ;280 ;yes ;biology.stackexchange.com
18,702 ;200 ;0.734 ;85 ;1.417 ;9 ;0.106 ;10.257 ;2.4 ;2 ;1.156 ;1.205 ;32 ;12 ;yes ;biology.stackexchange.com
18,702 ;208 ;5.587 ;2,051 ;0.559 ;74 ;3.999 ;4.329 ;2.8 ;13 ;2.215 ;2.311 ;702 ;428 ;yes ;biology.stackexchange.com
18,703 ;204 ;5.969 ;1,882 ;1.212 ;86 ;5.243 ;19.777 ;7.2 ;12 ;4.767 ;4.972 ;656 ;382 ;yes ;biology.stackexchange.com
18,703 ;211 ;1.116 ;254 ;0.354 ;3 ;1.138 ;5.191 ;2 ;3 ;1.396 ;1.456 ;78 ;58 ;yes ;biology.stackexchange.com
18,706 ;207 ;8.232 ;1,302 ;6.235 ;47 ;5.925 ;28.063 ;6.4 ;8 ;4.838 ;5.046 ;431 ;265 ;yes ;biology.stackexchange.com
18,710 ;198 ;5.075 ;532 ;3.15 ;22 ;3.484 ;15.874 ;4.8 ;4 ;3.661 ;3.818 ;178 ;110 ;yes ;biology.stackexchange.com
18,715 ;206 ;3.706 ;2,359 ;5.06 ;98 ;2.884 ;21.888 ;2.8 ;20 ;2.418 ;2.521 ;788 ;431 ;yes ;biology.stackexchange.com
18,715 ;215 ;6.362 ;2,652 ;6.713 ;112 ;5.268 ;34.227 ;6.4 ;22 ;5.376 ;5.606 ;890 ;492 ;yes ;biology.stackexchange.com
18,716 ;214 ;4.673 ;1,204 ;1.251 ;45 ;4.179 ;14.026 ;4 ;6 ;2.244 ;2.341 ;416 ;244 ;yes ;biology.stackexchange.com
18,716 ;215 ;9.603 ;1,320 ;5.673 ;57 ;7.369 ;31.938 ;8.4 ;5 ;5.554 ;5.794 ;444 ;245 ;yes ;biology.stackexchange.com
18,717 ;201 ;10.752 ;1,672 ;9.009 ;74 ;7.628 ;33.507 ;6.8 ;13 ;5.393 ;5.624 ;574 ;317 ;yes ;biology.stackexchange.com
18,717 ;216 ;3.33 ;1,677 ;4.23 ;76 ;2.297 ;16.662 ;3.2 ;17 ;2.649 ;2.762 ;578 ;321 ;yes ;biology.stackexchange.com
18,718 ;196 ;3.933 ;1,473 ;0.928 ;65 ;4.192 ;18.689 ;5.2 ;11 ;3.563 ;3.716 ;531 ;302 ;yes ;biology.stackexchange.com
18,718 ;203 ;0.92 ;663 ;0.07 ;18 ;0.087 ;4.103 ;0 ;4 ;0.192 ;0.2 ;203 ;138 ;yes ;biology.stackexchange.com
18,721 ;213 ;10.599 ;350 ;3.781 ;15 ;7.88 ;26.659 ;8.8 ;0 ;5.599 ;5.841 ;112 ;67 ;yes ;biology.stackexchange.com
18,721 ;197 ;12.046 ;427 ;4.913 ;18 ;7.112 ;19.227 ;10 ;1 ;6.52 ;6.801 ;132 ;83 ;yes ;biology.stackexchange.com
18,723 ;202 ;4.951 ;544 ;5.218 ;13 ;2.748 ;5.536 ;2.8 ;7 ;2.523 ;2.631 ;181 ;119 ;yes ;biology.stackexchange.com
18,723 ;198 ;8.735 ;856 ;1.635 ;21 ;6.561 ;17.732 ;6.8 ;0 ;3.513 ;3.664 ;280 ;181 ;yes ;biology.stackexchange.com
18,724 ;194 ;0.374 ;134 ;1.283 ;9 ;0.098 ;9.984 ;0.8 ;5 ;0.708 ;0.739 ;47 ;20 ;yes ;biology.stackexchange.com
18,725 ;197 ;9.704 ;1,040 ;7.861 ;34 ;6.045 ;16.92 ;7.6 ;8 ;5.614 ;5.855 ;338 ;214 ;yes ;biology.stackexchange.com
18,725 ;205 ;3.982 ;360 ;1.008 ;0 ;3.264 ;6.348 ;2 ;1 ;0.422 ;0.44 ;123 ;86 ;yes ;biology.stackexchange.com
18,726 ;184 ;3.348 ;368 ;3.431 ;15 ;5.011 ;33.773 ;4.8 ;5 ;4.584 ;4.781 ;139 ;78 ;no ;biology.stackexchange.com
18,729 ;190 ;5.831 ;479 ;5.166 ;18 ;3.331 ;14.978 ;3.6 ;3 ;2.47 ;2.577 ;150 ;85 ;yes ;biology.stackexchange.com
18,729 ;212 ;2.993 ;438 ;5.995 ;23 ;1.607 ;20.78 ;2.8 ;6 ;2.893 ;3.018 ;137 ;64 ;yes ;biology.stackexchange.com
18,730 ;209 ;5.027 ;879 ;3.055 ;41 ;5.145 ;27.686 ;3.6 ;5 ;2.236 ;2.332 ;325 ;146 ;yes ;biology.stackexchange.com
18,730 ;222 ;11.388 ;140 ;12.678 ;23 ;8.543 ;56.798 ;7.2 ;7 ;4.95 ;5.163 ;1 ;116 ;yes ;biology.stackexchange.com
18,733 ;204 ;3.18 ;430 ;4.603 ;25 ;3.79 ;28.949 ;3.6 ;3 ;2.928 ;3.054 ;165 ;70 ;yes ;biology.stackexchange.com
18,733 ;198 ;10.639 ;176 ;4.591 ;7 ;10.238 ;42.885 ;8.8 ;2 ;5.589 ;5.829 ;69 ;35 ;yes ;biology.stackexchange.com
18,735 ;200 ;0.869 ;286 ;1.8 ;11 ;1.045 ;0.732 ;0 ;2 ;0.975 ;1.018 ;109 ;71 ;yes ;biology.stackexchange.com
18,735 ;201 ;1.264 ;77 ;3.942 ;2 ;0.053 ;7.106 ;2 ;0 ;0.409 ;0.425 ;41 ;34 ;yes ;biology.stackexchange.com
18,736 ;192 ;5.965 ;1,071 ;2.52 ;39 ;6.213 ;27.629 ;6.8 ;9 ;4.77 ;4.975 ;378 ;225 ;yes ;biology.stackexchange.com
18,736 ;208 ;5.57 ;838 ;0.879 ;27 ;3.743 ;6.652 ;4 ;4 ;2.747 ;2.865 ;288 ;178 ;yes ;biology.stackexchange.com
18,737 ;211 ;2.196 ;38 ;3.091 ;5 ;1.352 ;7.826 ;0.4 ;2 ;0.145 ;0.151 ;21 ;20 ;yes ;biology.stackexchange.com
18,737 ;203 ;4.329 ;171 ;5.233 ;8 ;2.45 ;14.2 ;2.4 ;0 ;1.529 ;1.594 ;47 ;17 ;yes ;biology.stackexchange.com
18,738 ;201 ;1.141 ;1,734 ;2.381 ;78 ;1.067 ;13.217 ;1.2 ;12 ;1.308 ;1.364 ;619 ;328 ;yes ;biology.stackexchange.com
18,738 ;218 ;12.512 ;1,984 ;9.159 ;90 ;10.097 ;53.911 ;9.2 ;11 ;6.627 ;6.912 ;706 ;364 ;yes ;biology.stackexchange.com
18,740 ;211 ;2.702 ;4,279 ;1.993 ;99 ;1.945 ;7.152 ;3.2 ;53 ;2.239 ;2.335 ;1,442 ;977 ;yes ;biology.stackexchange.com
18,742 ;210 ;1.604 ;286 ;3.1 ;10 ;1.283 ;6.084 ;1.2 ;3 ;1.573 ;1.64 ;76 ;59 ;yes ;biology.stackexchange.com
18,742 ;201 ;6.86 ;84 ;3.701 ;9 ;6.513 ;29.958 ;5.6 ;2 ;3.966 ;4.137 ;42 ;3 ;yes ;biology.stackexchange.com
18,743 ;197 ;5.803 ;2,067 ;1.746 ;51 ;3.696 ;1.991 ;4 ;8 ;2.003 ;2.089 ;708 ;473 ;yes ;biology.stackexchange.com
18,743 ;210 ;4.096 ;2,388 ;0.037 ;65 ;2.868 ;6.08 ;1.6 ;16 ;0.484 ;0.505 ;826 ;523 ;yes ;biology.stackexchange.com
18,744 ;213 ;3.116 ;325 ;4.343 ;11 ;2.623 ;17.224 ;2 ;7 ;1.306 ;1.362 ;125 ;97 ;yes ;biology.stackexchange.com
18,744 ;206 ;7.183 ;650 ;0.074 ;24 ;4.384 ;6.052 ;4.8 ;2 ;3.063 ;3.195 ;218 ;145 ;yes ;biology.stackexchange.com
18,747 ;217 ;17.218 ;296 ;1.337 ;14 ;15.372 ;39.373 ;14.8 ;9 ;7.09 ;7.394 ;87 ;53 ;no ;biology.stackexchange.com
18,747 ;224 ;19.351 ;87 ;0.805 ;1 ;16.47 ;45.747 ;16.8 ;7 ;8.474 ;8.837 ;19 ;16 ;no ;biology.stackexchange.com
18,748 ;212 ;9.029 ;2,629 ;1.622 ;70 ;6.356 ;12.327 ;5.2 ;12 ;2.192 ;2.287 ;920 ;606 ;yes ;biology.stackexchange.com
18,748 ;206 ;11.162 ;2,838 ;3.764 ;83 ;7.454 ;18.701 ;7.2 ;14 ;3.576 ;3.73 ;988 ;643 ;yes ;biology.stackexchange.com
18,750 ;203 ;4.08 ;758 ;1.847 ;29 ;2.384 ;4.975 ;2.4 ;4 ;1.703 ;1.776 ;253 ;161 ;no ;biology.stackexchange.com
18,750 ;211 ;6.213 ;967 ;3.989 ;42 ;3.482 ;11.349 ;4.4 ;6 ;3.087 ;3.219 ;321 ;198 ;no ;biology.stackexchange.com
18,751 ;211 ;11.329 ;107 ;6.027 ;13 ;8.326 ;30.806 ;9.2 ;7 ;6.31 ;6.582 ;24 ;5 ;yes ;biology.stackexchange.com
18,751 ;213 ;1.03 ;218 ;1.61 ;0 ;1.319 ;7.53 ;2.4 ;2 ;1.941 ;2.025 ;69 ;53 ;yes ;biology.stackexchange.com
18,756 ;215 ;10.713 ;2,679 ;3.566 ;117 ;9.438 ;33.965 ;10 ;14 ;6.426 ;6.703 ;950 ;527 ;yes ;biology.stackexchange.com
18,756 ;206 ;11.495 ;2,571 ;6.41 ;117 ;9.375 ;41.673 ;10.4 ;13 ;7.547 ;7.872 ;908 ;494 ;yes ;biology.stackexchange.com
18,757 ;217 ;2.65 ;330 ;1.01 ;10 ;0.767 ;1.065 ;2 ;2 ;0.977 ;1.019 ;96 ;69 ;yes ;biology.stackexchange.com
18,762 ;192 ;8.395 ;108 ;0.556 ;9 ;7.903 ;25.49 ;10 ;1 ;7.125 ;7.432 ;45 ;23 ;no ;biology.stackexchange.com
18,764 ;211 ;3.728 ;1,461 ;0.452 ;51 ;3.196 ;8.345 ;3.2 ;10 ;1.865 ;1.945 ;517 ;323 ;yes ;biology.stackexchange.com
18,764 ;218 ;1.322 ;908 ;0.572 ;27 ;1.356 ;3.381 ;0 ;6 ;0.206 ;0.215 ;326 ;204 ;yes ;biology.stackexchange.com
18,765 ;218 ;3.491 ;881 ;0.839 ;15 ;0.08 ;9.477 ;0.8 ;7 ;1.248 ;1.301 ;282 ;204 ;yes ;biology.stackexchange.com
18,767 ;213 ;6.634 ;496 ;0.083 ;19 ;4.748 ;7.324 ;4.8 ;1 ;2.829 ;2.951 ;176 ;109 ;yes ;biology.stackexchange.com
18,767 ;211 ;6.037 ;76 ;1.109 ;10 ;5.967 ;21.585 ;7.2 ;4 ;4.674 ;4.876 ;4 ;17 ;yes ;biology.stackexchange.com
18,768 ;203 ;3.854 ;352 ;2.693 ;17 ;3.03 ;12.816 ;3.6 ;3 ;2.587 ;2.7 ;123 ;66 ;yes ;biology.stackexchange.com
18,769 ;214 ;6.58 ;419 ;1.694 ;15 ;4.864 ;13.401 ;5.6 ;10 ;3.651 ;3.808 ;161 ;110 ;yes ;biology.stackexchange.com
18,769 ;210 ;3.719 ;744 ;2.723 ;28 ;2.143 ;9.875 ;1.2 ;5 ;0.718 ;0.749 ;254 ;158 ;yes ;biology.stackexchange.com
18,771 ;202 ;0.598 ;1,115 ;2.92 ;49 ;0.139 ;14.298 ;0 ;10 ;1.827 ;1.905 ;409 ;222 ;no ;biology.stackexchange.com
18,774 ;217 ;0.761 ;144 ;2.8 ;1 ;1.043 ;3.203 ;0 ;1 ;0.728 ;0.76 ;52 ;40 ;yes ;biology.stackexchange.com
18,777 ;168 ;5.957 ;331 ;3.614 ;15 ;3.597 ;9.166 ;3.6 ;2 ;3.122 ;3.257 ;118 ;66 ;yes ;biology.stackexchange.com
18,777 ;194 ;6.554 ;903 ;2.422 ;24 ;2.378 ;5.095 ;1.2 ;7 ;1.277 ;1.332 ;298 ;192 ;yes ;biology.stackexchange.com
18,780 ;201 ;4.952 ;372 ;5.363 ;18 ;4.343 ;25.93 ;4.8 ;3 ;3.201 ;3.339 ;132 ;66 ;yes ;biology.stackexchange.com
18,781 ;218 ;3.465 ;561 ;3.276 ;27 ;4.803 ;28.576 ;4.4 ;6 ;2.842 ;2.964 ;217 ;113 ;yes ;biology.stackexchange.com
18,782 ;211 ;1.409 ;1,354 ;1.249 ;52 ;0.122 ;2.338 ;1.2 ;17 ;0.824 ;0.859 ;471 ;285 ;yes ;biology.stackexchange.com
18,782 ;190 ;5.113 ;1,476 ;5.578 ;63 ;5.191 ;32.038 ;5.2 ;18 ;3.458 ;3.607 ;524 ;307 ;yes ;biology.stackexchange.com
18,787 ;216 ;5.853 ;148 ;5.464 ;22 ;5.907 ;34.214 ;7.6 ;8 ;5.428 ;5.661 ;31 ;69 ;yes ;biology.stackexchange.com
18,787 ;202 ;0.089 ;72 ;6.288 ;16 ;0.064 ;18.053 ;0.8 ;1 ;1.787 ;1.864 ;37 ;70 ;yes ;biology.stackexchange.com
18,789 ;229 ;0.956 ;3,417 ;2.375 ;91 ;2.444 ;20.883 ;4 ;41 ;2.904 ;3.029 ;1,179 ;833 ;no ;biology.stackexchange.com
18,789 ;234 ;1.017 ;2,584 ;1.752 ;77 ;1.299 ;0.7 ;1.2 ;33 ;0.53 ;0.553 ;883 ;600 ;no ;biology.stackexchange.com
18,790 ;193 ;4.646 ;202 ;4.143 ;7 ;2.309 ;8.951 ;2.4 ;2 ;1.799 ;1.876 ;68 ;40 ;yes ;biology.stackexchange.com
18,792 ;213 ;5.178 ;330 ;4.339 ;15 ;4.057 ;23 ;4 ;2 ;2.978 ;3.106 ;112 ;57 ;yes ;biology.stackexchange.com
18,795 ;179 ;5.531 ;453 ;5.297 ;20 ;3.677 ;16.041 ;4.4 ;5 ;3.162 ;3.298 ;164 ;93 ;yes ;biology.stackexchange.com
18,796 ;195 ;13.427 ;1,428 ;7.19 ;68 ;12.476 ;59.256 ;14 ;9 ;9.845 ;10.268 ;498 ;281 ;yes ;biology.stackexchange.com
18,798 ;221 ;3.424 ;1,370 ;4.422 ;61 ;1.63 ;12.083 ;1.6 ;14 ;1.232 ;1.284 ;453 ;248 ;yes ;biology.stackexchange.com
18,799 ;187 ;3.137 ;766 ;3.881 ;27 ;0.546 ;6.646 ;0.8 ;10 ;0.594 ;0.62 ;240 ;141 ;yes ;biology.stackexchange.com
18,799 ;201 ;1.607 ;854 ;0.842 ;25 ;1.183 ;11.807 ;2.8 ;11 ;1.156 ;1.206 ;273 ;171 ;yes ;biology.stackexchange.com
18,807 ;220 ;8.39 ;144 ;4.274 ;13 ;6.69 ;27.407 ;7.6 ;2 ;5.37 ;5.601 ;49 ;14 ;yes ;biology.stackexchange.com
18,810 ;212 ;15.403 ;115 ;1.83 ;4 ;13.381 ;33.001 ;13.6 ;4 ;3.856 ;4.022 ;15 ;6 ;yes ;biology.stackexchange.com
18,813 ;211 ;2.276 ;2,393 ;1.668 ;92 ;1.64 ;8.399 ;0.4 ;19 ;0.472 ;0.493 ;838 ;478 ;yes ;biology.stackexchange.com
18,814 ;208 ;4.847 ;2,432 ;5.435 ;83 ;4.659 ;31.623 ;4.4 ;26 ;3.955 ;4.125 ;816 ;497 ;yes ;biology.stackexchange.com
18,814 ;217 ;2.104 ;889 ;1.703 ;6 ;3.481 ;12.607 ;4.4 ;14 ;3.217 ;3.355 ;234 ;162 ;yes ;biology.stackexchange.com
18,818 ;190 ;3.298 ;419 ;2.193 ;2 ;4.58 ;24.491 ;6 ;14 ;4.392 ;4.581 ;136 ;114 ;yes ;biology.stackexchange.com
18,818 ;218 ;8.431 ;62 ;6.262 ;12 ;8.319 ;41.75 ;7.6 ;9 ;5.429 ;5.663 ;38 ;9 ;yes ;biology.stackexchange.com
18,820 ;211 ;1.063 ;774 ;5.99 ;38 ;0.3 ;11.125 ;0.4 ;9 ;0.247 ;0.256 ;260 ;143 ;yes ;biology.stackexchange.com
18,820 ;204 ;1.771 ;288 ;2.03 ;17 ;1.744 ;0.413 ;1.2 ;5 ;0.841 ;0.877 ;93 ;47 ;yes ;biology.stackexchange.com
18,822 ;208 ;11.395 ;504 ;3.119 ;23 ;9.519 ;30.846 ;9.2 ;0 ;6.006 ;6.265 ;192 ;105 ;yes ;biology.stackexchange.com
18,822 ;202 ;7.586 ;721 ;1.254 ;21 ;8.217 ;32.613 ;7.2 ;12 ;4.55 ;4.746 ;208 ;157 ;yes ;biology.stackexchange.com
18,825 ;218 ;1.731 ;286 ;5.882 ;20 ;1.109 ;18.543 ;1.6 ;3 ;2.01 ;2.097 ;90 ;27 ;yes ;biology.stackexchange.com
18,825 ;222 ;0.358 ;453 ;1.342 ;15 ;2.47 ;12.61 ;2.4 ;5 ;1.596 ;1.664 ;138 ;93 ;yes ;biology.stackexchange.com
18,826 ;206 ;2.211 ;352 ;1.775 ;6 ;0.326 ;0.478 ;0 ;6 ;0 ;0 ;108 ;80 ;yes ;biology.stackexchange.com
18,826 ;214 ;2.962 ;639 ;0.132 ;31 ;4.884 ;21.99 ;5.6 ;4 ;3.502 ;3.652 ;277 ;164 ;yes ;biology.stackexchange.com
18,830 ;218 ;6.458 ;4,093 ;1.616 ;127 ;4.972 ;5.19 ;5.6 ;39 ;1.844 ;1.924 ;1,367 ;854 ;yes ;biology.stackexchange.com
18,830 ;200 ;2.986 ;3,708 ;1.66 ;110 ;2.013 ;8.525 ;1.2 ;31 ;0.606 ;0.632 ;1,231 ;773 ;yes ;biology.stackexchange.com
18,832 ;214 ;2.642 ;861 ;0.656 ;19 ;3.423 ;13.26 ;4 ;14 ;2.831 ;2.953 ;278 ;201 ;yes ;biology.stackexchange.com
18,834 ;219 ;6.196 ;786 ;1.731 ;52 ;6.383 ;25.772 ;6.8 ;2 ;4.706 ;4.909 ;316 ;151 ;yes ;biology.stackexchange.com
18,834 ;218 ;6.875 ;691 ;8.285 ;32 ;4.664 ;32.551 ;5.2 ;5 ;4.675 ;4.876 ;236 ;126 ;yes ;biology.stackexchange.com
18,836 ;172 ;3.293 ;1,493 ;0.357 ;38 ;1.682 ;1.502 ;0.8 ;16 ;0.589 ;0.615 ;504 ;342 ;yes ;biology.stackexchange.com
18,837 ;228 ;18.612 ;327 ;8.554 ;3 ;15.701 ;67.791 ;17.6 ;6 ;12.311 ;12.84 ;113 ;106 ;yes ;biology.stackexchange.com
18,842 ;177 ;10.603 ;839 ;4.568 ;29 ;8.974 ;36.737 ;6.4 ;5 ;4.221 ;4.402 ;313 ;179 ;yes ;biology.stackexchange.com
18,842 ;201 ;6.85 ;582 ;2.272 ;13 ;4.888 ;14.267 ;2 ;2 ;1.045 ;1.089 ;212 ;123 ;yes ;biology.stackexchange.com
18,846 ;205 ;5.585 ;588 ;0.763 ;23 ;3.688 ;5.872 ;5.2 ;2 ;3.177 ;3.313 ;219 ;139 ;yes ;biology.stackexchange.com
18,846 ;206 ;0.016 ;493 ;4.023 ;20 ;2.154 ;3.929 ;2.4 ;4 ;1.19 ;1.241 ;211 ;132 ;yes ;biology.stackexchange.com
18,848 ;180 ;7.344 ;842 ;3.375 ;40 ;7.028 ;30.996 ;11.2 ;6 ;8.528 ;8.895 ;291 ;172 ;yes ;biology.stackexchange.com
18,848 ;216 ;1.375 ;1,401 ;3.285 ;40 ;0.041 ;4.167 ;1.2 ;13 ;1.18 ;1.231 ;541 ;357 ;yes ;biology.stackexchange.com
18,850 ;189 ;13.223 ;718 ;2.591 ;15 ;9.857 ;25.25 ;10.8 ;2 ;4.744 ;4.948 ;237 ;175 ;yes ;biology.stackexchange.com
18,850 ;208 ;9.061 ;572 ;0.612 ;7 ;5.255 ;2.045 ;6 ;1 ;1.363 ;1.422 ;180 ;148 ;yes ;biology.stackexchange.com
18,852 ;198 ;4.069 ;1,652 ;0.968 ;60 ;4.476 ;14.839 ;6 ;12 ;3.546 ;3.698 ;567 ;356 ;yes ;biology.stackexchange.com
18,854 ;203 ;6.211 ;858 ;1.799 ;33 ;4.523 ;15.425 ;4.8 ;4 ;3.141 ;3.277 ;303 ;181 ;yes ;biology.stackexchange.com
18,854 ;209 ;1.484 ;274 ;1.074 ;6 ;0.903 ;4.252 ;0.4 ;3 ;0.547 ;0.571 ;99 ;62 ;yes ;biology.stackexchange.com
18,855 ;198 ;4.048 ;507 ;1.191 ;27 ;3.109 ;4.484 ;2.8 ;11 ;1.43 ;1.492 ;180 ;94 ;yes ;biology.stackexchange.com
18,855 ;211 ;3.647 ;1,639 ;4.064 ;66 ;2.317 ;15.193 ;1.6 ;18 ;1.164 ;1.214 ;582 ;337 ;yes ;biology.stackexchange.com
18,857 ;203 ;1.515 ;250 ;4.251 ;1 ;1.113 ;14.69 ;0.8 ;2 ;1.103 ;1.15 ;99 ;91 ;yes ;biology.stackexchange.com
18,857 ;217 ;9.21 ;882 ;7.124 ;38 ;6.539 ;34.367 ;5.2 ;5 ;3.697 ;3.856 ;303 ;152 ;yes ;biology.stackexchange.com
18,863 ;154 ;4.008 ;460 ;4.316 ;24 ;3.476 ;20.083 ;6 ;5 ;4.049 ;4.223 ;167 ;89 ;yes ;biology.stackexchange.com
18,863 ;206 ;4.355 ;516 ;3.19 ;9 ;1.938 ;13.548 ;2.8 ;1 ;0.862 ;0.899 ;165 ;140 ;yes ;biology.stackexchange.com
18,868 ;207 ;10.465 ;4,078 ;2.085 ;135 ;8.622 ;27.623 ;7.6 ;20 ;4.255 ;4.438 ;1,410 ;844 ;yes ;biology.stackexchange.com
18,878 ;185 ;7.218 ;300 ;3.774 ;15 ;4.213 ;12.393 ;4.8 ;1 ;3.929 ;4.098 ;102 ;52 ;yes ;biology.stackexchange.com
18,882 ;197 ;8.867 ;824 ;1.602 ;15 ;6.397 ;15.995 ;6 ;5 ;2.619 ;2.731 ;258 ;170 ;yes ;biology.stackexchange.com
18,882 ;192 ;16.697 ;2,564 ;6.474 ;78 ;11.616 ;30.849 ;10.4 ;12 ;6.351 ;6.624 ;859 ;555 ;yes ;biology.stackexchange.com
18,892 ;216 ;18.563 ;2,756 ;13.302 ;122 ;11.523 ;51.532 ;11.6 ;15 ;7.856 ;8.194 ;924 ;520 ;yes ;biology.stackexchange.com
18,894 ;214 ;5.635 ;69 ;5.358 ;4 ;2.789 ;12.335 ;3.6 ;1 ;2.454 ;2.56 ;12 ;3 ;yes ;biology.stackexchange.com
18,897 ;207 ;1.892 ;1,070 ;2.486 ;57 ;2.192 ;16.061 ;2 ;9 ;1.441 ;1.503 ;395 ;191 ;yes ;biology.stackexchange.com
18,919 ;209 ;9.75 ;5,336 ;4.601 ;150 ;6.655 ;23.242 ;7.6 ;43 ;5.015 ;5.23 ;1,778 ;1,160 ;yes ;biology.stackexchange.com
18,954 ;214 ;66.151 ;2,304 ;1.313 ;105 ;53.434 ;140.869 ;56.4 ;5 ;19.726 ;20.574 ;916 ;596 ;yes ;biology.stackexchange.com
18,972 ;205 ;3.346 ;507 ;5.362 ;35 ;2.979 ;24.714 ;1.6 ;2 ;1.578 ;1.647 ;176 ;12 ;no ;biology.stackexchange.com
18,973 ;216 ;11.359 ;1,284 ;4.199 ;44 ;10.132 ;38.444 ;9.2 ;6 ;5.313 ;5.541 ;454 ;282 ;yes ;biology.stackexchange.com
18,977 ;221 ;17.589 ;373 ;1.3 ;14 ;13.861 ;37.578 ;14 ;5 ;6.684 ;6.972 ;136 ;85 ;yes ;biology.stackexchange.com
18,980 ;203 ;14.831 ;801 ;12.044 ;48 ;11.699 ;62.505 ;13.6 ;5 ;9.162 ;9.555 ;279 ;139 ;yes ;biology.stackexchange.com
18,982 ;208 ;7.205 ;2,120 ;1.645 ;62 ;4.235 ;6.53 ;5.6 ;10 ;2.479 ;2.585 ;674 ;472 ;yes ;biology.stackexchange.com
18,985 ;214 ;4.704 ;1,479 ;0.255 ;57 ;3.476 ;8.893 ;5.2 ;12 ;3.479 ;3.629 ;526 ;319 ;yes ;biology.stackexchange.com
18,985 ;201 ;1.535 ;855 ;1.789 ;37 ;1.629 ;11.309 ;1.6 ;7 ;1.351 ;1.409 ;309 ;172 ;yes ;biology.stackexchange.com
18,986 ;194 ;5.424 ;795 ;3.501 ;29 ;5.683 ;28.548 ;6.4 ;8 ;4.723 ;4.925 ;289 ;174 ;yes ;biology.stackexchange.com
18,986 ;218 ;6.645 ;737 ;3.819 ;28 ;7.633 ;39.085 ;7.2 ;6 ;4.952 ;5.165 ;274 ;159 ;yes ;biology.stackexchange.com
18,991 ;215 ;12.327 ;1,152 ;3.84 ;48 ;10.013 ;35.966 ;10 ;4 ;5.9 ;6.154 ;415 ;245 ;yes ;biology.stackexchange.com
18,992 ;209 ;5.304 ;58 ;0.547 ;8 ;5.936 ;22.374 ;7.6 ;2 ;4.691 ;4.892 ;35 ;16 ;yes ;biology.stackexchange.com
18,992 ;198 ;8.537 ;258 ;1.984 ;8 ;5.818 ;14.106 ;5.6 ;0 ;3.361 ;3.506 ;91 ;62 ;yes ;biology.stackexchange.com
19,000 ;218 ;0.91 ;1 ;1.249 ;1 ;0.097 ;10.345 ;0.8 ;2 ;0.477 ;0.498 ;3 ;5 ;yes ;biology.stackexchange.com
19,000 ;209 ;5.08 ;141 ;5.947 ;8 ;4.902 ;33.987 ;4 ;1 ;3.008 ;3.137 ;50 ;17 ;yes ;biology.stackexchange.com
19,001 ;227 ;3.868 ;14 ;2.461 ;2 ;1.919 ;1.294 ;1.2 ;3 ;0.477 ;0.498 ;9 ;4 ;yes ;biology.stackexchange.com
19,001 ;220 ;2.122 ;156 ;2.237 ;9 ;2.886 ;22.348 ;3.6 ;2 ;3.008 ;3.137 ;56 ;26 ;yes ;biology.stackexchange.com
19,003 ;189 ;2.165 ;93 ;1.893 ;3 ;2.311 ;11.404 ;2 ;3 ;1.265 ;1.319 ;32 ;23 ;yes ;biology.stackexchange.com
19,003 ;186 ;7.695 ;901 ;4.059 ;37 ;5.281 ;19.158 ;5.6 ;7 ;3.944 ;4.114 ;312 ;182 ;yes ;biology.stackexchange.com
19,004 ;188 ;4.689 ;6,084 ;0.093 ;249 ;2.391 ;2.146 ;1.2 ;39 ;0.948 ;0.988 ;2,173 ;1,263 ;yes ;biology.stackexchange.com
19,004 ;213 ;8.843 ;6,071 ;2.162 ;249 ;6.378 ;17.533 ;4.8 ;38 ;3.305 ;3.447 ;2,170 ;1,257 ;yes ;biology.stackexchange.com
19,008 ;196 ;1.707 ;920 ;2.668 ;46 ;1.429 ;9.132 ;0.8 ;8 ;2.76 ;2.879 ;334 ;189 ;yes ;biology.stackexchange.com
19,008 ;197 ;1.304 ;707 ;3.239 ;40 ;1.08 ;6.127 ;0.4 ;8 ;0 ;0 ;253 ;133 ;yes ;biology.stackexchange.com
19,012 ;208 ;11.973 ;919 ;4.206 ;30 ;8.861 ;30.006 ;9.6 ;1 ;5.267 ;5.494 ;292 ;188 ;yes ;biology.stackexchange.com
19,012 ;216 ;9.306 ;1,101 ;0.104 ;21 ;5.273 ;2.103 ;4 ;4 ;0.736 ;0.767 ;344 ;250 ;yes ;biology.stackexchange.com
19,013 ;212 ;6.324 ;2,030 ;1.308 ;72 ;4.524 ;13.635 ;5.2 ;15 ;3.656 ;3.813 ;710 ;420 ;yes ;biology.stackexchange.com
19,013 ;198 ;3.155 ;1,406 ;2.842 ;52 ;2.677 ;16.051 ;1.6 ;10 ;1.528 ;1.593 ;493 ;273 ;yes ;biology.stackexchange.com
19,014 ;211 ;8.239 ;180 ;2.674 ;5 ;7.369 ;28.255 ;6.4 ;6 ;3.845 ;4.011 ;56 ;51 ;no ;biology.stackexchange.com
